date,abandoned,connected,disconnected,neverseen,cc
2015-03-23,0,0,0,1,SO
2015-03-22,0,0,0,1,SO
2015-03-21,0,0,0,1,SO
2015-03-20,0,0,0,1,SO
2015-03-19,0,0,0,1,SO
2015-03-18,0,0,0,1,SO
2015-03-17,0,0,0,1,SO
2015-03-16,0,0,0,1,SO
2015-03-15,0,0,0,1,SO
2015-03-14,0,0,0,1,SO
2015-03-13,0,0,0,1,SO
2015-03-12,0,0,0,1,SO
2015-03-11,0,0,0,1,SO
2015-03-10,0,0,0,1,SO
2015-03-09,0,0,0,1,SO
2015-03-08,0,0,0,1,SO
2015-03-07,0,0,0,1,SO
2015-03-06,0,0,0,1,SO
2015-03-05,0,0,0,1,SO
2015-03-04,0,0,0,1,SO
2015-03-03,0,0,0,1,SO
2015-03-02,0,0,0,1,SO
2015-03-01,0,0,0,1,SO
2015-02-28,0,0,0,1,SO
2015-02-27,0,0,0,1,SO
2015-02-26,0,0,0,1,SO
2015-02-25,0,0,0,1,SO
2015-02-24,0,0,0,1,SO
2015-02-23,0,0,0,1,SO
2015-02-22,0,0,0,1,SO
2015-02-21,0,0,0,1,SO
2015-02-20,0,0,0,1,SO
2015-02-19,0,0,0,1,SO
2015-02-18,0,0,0,1,SO
2015-02-17,0,0,0,1,SO
2019-05-10,18,7,3,2,UG
2019-05-09,18,7,3,2,UG
2019-05-08,18,6,4,2,UG
2019-05-07,18,6,4,2,UG
2019-05-06,18,5,5,2,UG
2019-05-05,18,7,3,2,UG
2019-05-04,18,7,3,2,UG
2019-05-03,18,8,2,2,UG
2019-05-02,18,8,2,2,UG
2019-05-01,18,8,2,2,UG
2019-04-30,18,7,3,2,UG
2019-04-29,18,7,3,2,UG
2019-04-28,18,4,6,2,UG
2019-04-27,18,6,4,2,UG
2019-04-26,18,5,5,2,UG
2019-04-25,18,6,4,2,UG
2019-04-24,18,6,4,2,UG
2019-04-23,18,6,4,2,UG
2019-04-22,18,6,4,2,UG
2019-04-21,18,6,4,2,UG
2019-04-20,18,6,4,2,UG
2019-04-19,18,7,3,2,UG
2019-04-18,18,8,2,2,UG
2019-04-17,18,8,2,2,UG
2019-04-16,18,7,3,2,UG
2019-04-15,18,7,3,2,UG
2019-04-14,18,7,3,2,UG
2019-04-13,18,6,4,2,UG
2019-04-12,18,7,3,2,UG
2019-04-11,18,7,3,2,UG
2019-04-10,18,7,3,2,UG
2019-04-09,18,7,3,2,UG
2019-04-08,18,6,4,2,UG
2019-04-07,18,5,5,2,UG
2019-04-06,18,5,5,2,UG
2019-04-05,18,6,4,2,UG
2019-04-04,18,6,4,2,UG
2019-04-03,18,6,4,2,UG
2019-04-02,18,6,4,2,UG
2019-04-01,18,8,2,2,UG
2019-03-31,18,7,3,2,UG
2019-03-30,18,7,3,2,UG
2019-03-29,18,7,3,2,UG
2019-03-28,18,7,3,2,UG
2019-03-27,18,7,3,2,UG
2019-03-26,18,7,3,2,UG
2019-03-25,18,7,3,2,UG
2019-03-24,18,7,3,2,UG
2019-03-23,18,7,3,2,UG
2019-03-22,18,9,1,2,UG
2019-03-21,18,9,1,2,UG
2019-03-20,18,8,2,2,UG
2019-03-19,18,6,4,2,UG
2019-03-18,18,7,3,2,UG
2019-03-17,18,6,4,2,UG
2019-03-16,18,7,3,2,UG
2019-03-15,18,7,3,2,UG
2019-03-14,18,8,2,2,UG
2019-03-13,18,7,3,2,UG
2019-03-12,18,7,3,2,UG
2019-03-11,18,8,2,2,UG
2019-03-10,18,7,3,2,UG
2019-03-09,18,7,3,2,UG
2019-03-08,18,9,1,2,UG
2019-03-07,18,10,0,2,UG
2019-03-06,18,8,2,2,UG
2019-03-05,18,8,2,2,UG
2019-03-04,18,4,6,2,UG
2019-03-03,18,8,2,2,UG
2019-03-02,18,8,2,2,UG
2019-03-01,18,9,1,2,UG
2019-02-28,18,10,0,2,UG
2019-02-27,18,10,0,2,UG
2019-02-26,18,10,0,2,UG
2019-02-25,18,9,1,2,UG
2019-02-24,18,9,1,2,UG
2019-02-23,18,9,1,2,UG
2019-02-22,18,8,2,2,UG
2019-02-21,18,8,2,2,UG
2019-02-20,18,8,2,2,UG
2019-02-19,18,8,2,2,UG
2019-02-18,18,9,1,2,UG
2019-02-17,18,8,2,2,UG
2019-02-16,18,8,2,2,UG
2019-02-15,18,9,1,2,UG
2019-02-14,19,9,0,2,UG
2019-02-13,19,9,0,2,UG
2019-02-12,19,8,1,2,UG
2019-02-11,19,9,0,2,UG
2019-02-10,19,6,3,2,UG
2019-02-09,19,7,2,2,UG
2019-02-08,18,9,1,2,UG
2019-02-07,18,9,1,2,UG
2019-02-06,18,7,3,2,UG
2019-02-05,18,8,2,2,UG
2019-02-04,18,8,2,2,UG
2019-02-03,18,8,2,2,UG
2019-02-02,18,7,3,2,UG
2019-02-01,18,8,2,2,UG
2019-01-31,18,8,2,2,UG
2019-01-30,18,7,3,2,UG
2019-01-29,18,8,2,2,UG
2019-01-28,18,7,3,2,UG
2019-01-27,18,6,4,2,UG
2019-01-26,18,6,4,2,UG
2019-01-25,18,8,2,2,UG
2019-01-24,18,8,2,2,UG
2019-01-23,18,8,2,2,UG
2019-01-22,18,7,3,2,UG
2019-01-21,18,7,3,2,UG
2019-01-20,18,6,4,2,UG
2019-01-19,18,6,4,2,UG
2019-01-18,18,7,3,2,UG
2019-01-17,18,7,3,2,UG
2019-01-16,18,6,4,2,UG
2019-01-15,18,7,3,2,UG
2019-01-14,18,8,2,2,UG
2019-01-13,18,7,3,2,UG
2019-01-12,18,6,4,2,UG
2019-01-11,18,6,4,2,UG
2019-01-10,18,6,4,2,UG
2019-01-09,18,7,3,2,UG
2019-01-08,18,7,3,2,UG
2019-01-07,18,9,1,2,UG
2019-01-06,18,7,3,2,UG
2019-01-05,18,7,3,2,UG
2019-01-04,18,8,2,2,UG
2019-01-03,18,8,2,2,UG
2019-01-02,18,7,3,2,UG
2019-01-01,18,6,4,2,UG
2018-12-31,18,6,4,2,UG
2018-12-30,18,6,4,2,UG
2018-12-29,18,6,4,2,UG
2018-12-28,18,6,4,2,UG
2018-12-27,18,6,4,2,UG
2018-12-26,18,6,4,2,UG
2018-12-25,18,6,4,2,UG
2018-12-24,18,5,5,2,UG
2018-12-23,18,7,3,2,UG
2018-12-22,18,7,3,2,UG
2018-12-21,18,8,2,2,UG
2018-12-20,18,9,1,2,UG
2018-12-19,18,9,1,2,UG
2018-12-18,18,7,3,2,UG
2018-12-17,18,7,3,2,UG
2018-12-16,18,6,4,2,UG
2018-12-15,18,7,3,2,UG
2018-12-14,18,7,3,2,UG
2018-12-13,18,7,3,2,UG
2018-12-12,18,8,2,2,UG
2018-12-11,18,7,3,2,UG
2018-12-10,18,7,3,2,UG
2018-12-09,18,6,4,2,UG
2018-12-08,18,6,4,2,UG
2018-12-07,18,6,4,2,UG
2018-12-06,18,7,3,2,UG
2018-12-05,18,7,3,2,UG
2018-12-04,18,7,3,2,UG
2018-12-03,18,7,3,2,UG
2018-12-02,18,6,4,2,UG
2018-12-01,18,7,3,2,UG
2018-11-30,18,8,2,2,UG
2018-11-29,18,8,2,2,UG
2018-11-28,18,8,2,2,UG
2018-11-27,18,8,2,2,UG
2018-11-26,18,8,2,2,UG
2018-11-25,18,8,2,2,UG
2018-11-24,18,8,2,2,UG
2018-11-23,18,8,2,2,UG
2018-11-22,18,8,2,2,UG
2018-11-21,18,8,2,2,UG
2018-11-20,18,8,2,2,UG
2018-11-19,18,7,3,2,UG
2018-11-18,18,7,3,2,UG
2018-11-17,18,8,2,2,UG
2018-11-16,18,8,2,2,UG
2018-11-15,18,8,2,2,UG
2018-11-14,18,8,2,2,UG
2018-11-13,18,8,2,2,UG
2018-11-12,18,8,2,2,UG
2018-11-11,18,7,3,2,UG
2018-11-10,18,7,3,2,UG
2018-11-09,18,8,2,2,UG
2018-11-08,18,8,2,2,UG
2018-11-07,18,7,3,2,UG
2018-11-06,18,7,3,2,UG
2018-11-05,18,7,3,2,UG
2018-11-04,18,8,2,2,UG
2018-11-03,18,8,2,2,UG
2018-11-02,18,8,2,2,UG
2018-11-01,18,7,3,2,UG
2018-10-31,18,8,2,2,UG
2018-10-30,18,8,2,2,UG
2018-10-29,18,7,3,2,UG
2018-10-28,18,7,3,2,UG
2018-10-27,18,7,3,2,UG
2018-10-26,18,7,3,2,UG
2018-10-25,18,8,2,2,UG
2018-10-24,18,8,2,2,UG
2018-10-23,18,8,2,2,UG
2018-10-22,18,8,2,2,UG
2018-10-21,18,5,5,2,UG
2018-10-20,18,6,4,2,UG
2018-10-19,18,5,5,2,UG
2018-10-18,18,8,2,2,UG
2018-10-17,18,6,4,2,UG
2018-10-16,18,6,4,2,UG
2018-10-15,18,8,2,2,UG
2018-10-14,18,4,6,2,UG
2018-10-13,18,5,5,2,UG
2018-10-12,18,8,2,2,UG
2018-10-11,18,7,3,2,UG
2018-10-10,18,7,3,2,UG
2018-10-09,18,6,4,2,UG
2018-10-08,18,6,4,2,UG
2018-10-07,18,4,6,2,UG
2018-10-06,18,4,6,2,UG
2018-10-05,18,7,3,2,UG
2018-10-04,18,6,4,2,UG
2018-10-03,18,5,5,2,UG
2018-10-02,18,7,3,2,UG
2018-10-01,18,7,3,2,UG
2018-09-30,18,8,2,2,UG
2018-09-29,18,8,2,2,UG
2018-09-28,18,8,2,2,UG
2018-09-27,18,8,2,2,UG
2018-09-26,18,8,2,2,UG
2018-09-25,18,8,2,2,UG
2018-09-24,18,8,2,2,UG
2018-09-23,18,8,2,2,UG
2018-09-22,18,8,2,2,UG
2018-09-21,18,8,2,2,UG
2018-09-20,18,8,2,2,UG
2018-09-19,18,8,2,2,UG
2018-09-18,18,8,2,2,UG
2018-09-17,18,5,5,2,UG
2018-09-16,18,5,5,2,UG
2018-09-15,18,5,5,2,UG
2018-09-14,18,8,2,2,UG
2018-09-13,18,8,2,2,UG
2018-09-12,18,6,4,2,UG
2018-09-11,18,8,2,2,UG
2018-09-10,18,8,2,2,UG
2018-09-09,18,6,4,2,UG
2018-09-08,18,6,4,2,UG
2018-09-07,18,7,3,2,UG
2018-09-06,18,7,3,2,UG
2018-09-05,18,6,4,2,UG
2018-09-04,18,5,5,2,UG
2018-09-03,18,5,5,2,UG
2018-09-02,18,6,4,2,UG
2018-09-01,18,6,4,2,UG
2018-08-31,18,5,5,2,UG
2018-08-30,18,5,5,2,UG
2018-08-29,18,5,5,2,UG
2018-08-28,18,5,5,2,UG
2018-08-27,18,6,4,2,UG
2018-08-26,18,6,4,2,UG
2018-08-25,18,6,4,2,UG
2018-08-24,18,6,4,2,UG
2018-08-23,18,6,4,2,UG
2018-08-22,18,6,4,2,UG
2018-08-21,18,7,3,2,UG
2018-08-20,18,8,2,2,UG
2018-08-19,18,8,2,2,UG
2018-08-18,18,9,1,2,UG
2018-08-17,18,9,1,2,UG
2018-08-16,18,9,1,2,UG
2018-08-15,18,8,2,2,UG
2018-08-14,18,8,2,2,UG
2018-08-13,18,9,1,2,UG
2018-08-12,18,9,1,2,UG
2018-08-11,18,9,1,2,UG
2018-08-10,18,6,4,2,UG
2018-08-09,18,6,4,2,UG
2018-08-08,18,7,3,2,UG
2018-08-07,18,7,3,2,UG
2018-08-06,18,7,3,2,UG
2018-08-05,18,5,5,2,UG
2018-08-04,18,5,5,2,UG
2018-08-03,18,7,3,2,UG
2018-08-02,18,7,3,2,UG
2018-08-01,18,7,3,2,UG
2018-07-31,18,8,2,2,UG
2018-07-30,18,8,2,2,UG
2018-07-29,18,8,2,2,UG
2018-07-28,18,8,2,2,UG
2018-07-27,18,8,2,2,UG
2018-07-26,18,5,5,2,UG
2018-07-25,18,8,2,2,UG
2018-07-24,18,8,2,2,UG
2018-07-23,18,8,2,2,UG
2018-07-22,18,9,1,2,UG
2018-07-21,18,9,1,2,UG
2018-07-20,18,9,1,2,UG
2018-07-19,18,9,1,2,UG
2018-07-18,18,9,1,2,UG
2018-07-17,18,9,1,2,UG
2018-07-16,18,9,1,2,UG
2018-07-15,18,9,1,2,UG
2018-07-14,18,9,1,2,UG
2018-07-13,18,9,1,2,UG
2018-07-12,18,9,1,2,UG
2018-07-11,18,10,0,2,UG
2018-07-10,18,10,0,2,UG
2018-07-09,18,10,0,2,UG
2018-07-08,18,10,0,2,UG
2018-07-07,18,10,0,2,UG
2018-07-06,18,10,0,2,UG
2018-07-05,18,10,0,2,UG
2018-07-04,18,9,1,2,UG
2018-07-03,17,9,2,2,UG
2018-07-02,17,8,3,2,UG
2018-07-01,17,8,3,2,UG
2018-06-30,17,8,3,2,UG
2018-06-29,17,9,2,2,UG
2018-06-28,17,8,3,2,UG
2018-06-27,17,7,4,2,UG
2018-06-26,17,8,3,2,UG
2018-06-25,17,8,3,2,UG
2018-06-24,17,8,3,2,UG
2018-06-23,17,8,3,2,UG
2018-06-22,17,9,2,2,UG
2018-06-21,17,9,2,2,UG
2018-06-20,17,10,1,2,UG
2018-06-19,17,9,2,2,UG
2018-06-18,17,10,1,2,UG
2018-06-17,17,3,8,2,UG
2018-06-16,17,8,3,2,UG
2018-06-15,17,9,2,2,UG
2018-06-14,17,9,2,2,UG
2018-06-13,17,9,2,2,UG
2018-06-12,17,9,2,2,UG
2018-06-11,17,10,1,2,UG
2018-06-10,17,7,4,2,UG
2018-06-09,17,7,4,2,UG
2018-06-08,17,10,1,2,UG
2018-06-07,17,9,2,2,UG
2018-06-06,17,8,3,2,UG
2018-06-05,17,7,4,2,UG
2018-06-04,17,8,3,2,UG
2018-06-03,17,7,4,2,UG
2018-06-02,17,7,4,2,UG
2018-06-01,17,8,3,2,UG
2018-05-31,17,8,3,2,UG
2018-05-30,16,6,6,2,UG
2018-05-29,16,7,5,2,UG
2018-05-28,16,7,5,2,UG
2018-05-27,16,8,4,2,UG
2018-05-26,16,8,4,2,UG
2018-05-25,16,7,5,2,UG
2018-05-24,16,7,5,2,UG
2018-05-23,16,7,5,2,UG
2018-05-22,16,6,6,2,UG
2018-05-21,16,9,3,2,UG
2018-05-20,16,9,3,2,UG
2018-05-19,16,8,4,2,UG
2018-05-18,16,7,5,2,UG
2018-05-17,16,9,3,2,UG
2018-05-16,16,9,3,2,UG
2018-05-15,16,8,4,2,UG
2018-05-14,16,8,4,2,UG
2018-05-13,16,6,6,2,UG
2018-05-12,16,4,8,2,UG
2018-05-11,16,6,6,2,UG
2018-05-10,16,8,4,2,UG
2018-05-09,16,6,6,2,UG
2018-05-08,16,9,3,2,UG
2018-05-07,16,9,3,2,UG
2018-05-06,16,8,4,2,UG
2018-05-05,16,8,4,2,UG
2018-05-04,16,9,3,2,UG
2018-05-03,16,9,3,2,UG
2018-05-02,16,9,3,2,UG
2018-05-01,16,9,3,2,UG
2018-04-30,16,8,3,2,UG
2018-04-29,16,7,4,2,UG
2018-04-28,16,7,4,2,UG
2018-04-27,15,8,4,2,UG
2018-04-26,15,8,4,2,UG
2018-04-25,15,7,5,2,UG
2018-04-24,15,7,5,2,UG
2018-04-23,15,7,5,2,UG
2018-04-22,15,7,5,2,UG
2018-04-21,15,4,8,2,UG
2018-04-20,15,7,5,2,UG
2018-04-19,15,7,5,2,UG
2018-04-18,15,6,6,2,UG
2018-04-17,15,6,6,2,UG
2018-04-16,15,5,7,2,UG
2018-04-15,15,6,6,2,UG
2018-04-14,15,6,6,2,UG
2018-04-13,15,5,7,2,UG
2018-04-12,15,6,6,2,UG
2018-04-11,15,7,5,2,UG
2018-04-10,15,6,6,2,UG
2018-04-09,15,7,5,2,UG
2018-04-08,15,7,5,2,UG
2018-04-07,15,7,5,2,UG
2018-04-06,15,7,5,2,UG
2018-04-05,15,7,5,2,UG
2018-04-04,14,6,7,2,UG
2018-04-03,14,8,5,2,UG
2018-04-02,14,8,5,2,UG
2018-04-01,14,8,5,2,UG
2018-03-31,14,8,5,2,UG
2018-03-30,14,8,5,2,UG
2018-03-29,14,8,5,2,UG
2018-03-28,14,9,4,2,UG
2018-03-27,14,8,5,2,UG
2018-03-21,14,7,6,2,UG
2018-03-20,14,6,7,2,UG
2018-03-19,14,7,6,2,UG
2018-03-18,14,8,5,2,UG
2018-03-17,14,8,5,2,UG
2018-03-16,14,8,5,2,UG
2018-03-15,14,8,5,2,UG
2018-03-14,14,8,5,2,UG
2018-03-13,14,8,5,2,UG
2018-03-12,14,7,6,2,UG
2018-03-11,14,6,7,2,UG
2018-03-10,14,7,6,2,UG
2018-03-09,14,7,6,2,UG
2018-03-08,14,8,5,2,UG
2018-03-07,14,8,5,2,UG
2018-03-06,14,8,5,2,UG
2018-03-05,14,8,5,2,UG
2018-03-04,14,6,7,2,UG
2018-03-03,14,6,7,2,UG
2018-03-02,14,8,5,2,UG
2018-03-01,14,5,8,2,UG
2018-02-28,14,10,3,2,UG
2018-02-27,14,10,3,2,UG
2018-02-26,14,10,3,2,UG
2018-02-25,14,11,2,2,UG
2018-02-24,14,11,2,2,UG
2018-02-23,14,10,3,2,UG
2018-02-22,14,9,4,2,UG
2018-02-21,14,8,5,2,UG
2018-02-20,14,8,5,2,UG
2018-02-19,14,10,3,2,UG
2018-02-18,14,10,3,2,UG
2018-02-17,14,9,4,2,UG
2018-02-16,14,9,4,2,UG
2018-02-15,14,9,4,2,UG
2018-02-14,14,9,4,2,UG
2018-02-13,14,9,4,2,UG
2018-02-12,14,7,6,2,UG
2018-02-11,14,9,4,2,UG
2018-02-10,14,9,4,2,UG
2018-02-09,14,9,4,2,UG
2018-02-08,14,6,7,2,UG
2018-02-07,14,9,4,2,UG
2018-02-06,14,9,4,2,UG
2018-02-05,14,10,3,2,UG
2018-02-04,14,9,4,2,UG
2018-02-03,14,9,4,2,UG
2018-02-02,14,9,4,2,UG
2018-02-01,14,9,4,2,UG
2018-01-31,14,9,4,2,UG
2018-01-30,14,8,5,2,UG
2018-01-29,14,8,4,2,UG
2018-01-28,14,7,5,2,UG
2018-01-27,13,7,6,2,UG
2018-01-26,13,8,5,2,UG
2018-01-25,13,7,6,2,UG
2018-01-24,13,7,6,2,UG
2018-01-23,13,7,6,2,UG
2018-01-22,13,7,6,2,UG
2018-01-21,13,7,6,2,UG
2018-01-20,13,7,6,2,UG
2018-01-19,13,8,5,2,UG
2018-01-18,13,8,5,2,UG
2018-01-17,13,8,5,2,UG
2018-01-16,13,9,4,2,UG
2018-01-15,13,9,4,2,UG
2018-01-14,13,9,4,2,UG
2018-01-13,13,9,4,2,UG
2018-01-12,13,9,4,2,UG
2018-01-11,13,9,4,2,UG
2018-01-10,13,9,4,2,UG
2018-01-09,13,7,6,2,UG
2018-01-08,13,6,7,2,UG
2018-01-07,13,6,7,2,UG
2018-01-06,13,6,7,2,UG
2018-01-05,13,9,4,2,UG
2018-01-04,13,9,4,2,UG
2018-01-03,13,7,3,2,UG
2018-01-02,13,6,4,2,UG
2018-01-01,13,7,3,2,UG
2017-12-31,13,6,4,2,UG
2017-12-30,13,7,3,2,UG
2017-12-29,13,7,3,2,UG
2017-12-28,13,8,2,2,UG
2017-12-27,13,8,2,2,UG
2017-12-26,13,5,5,2,UG
2017-12-25,13,7,3,2,UG
2017-12-24,13,7,3,2,UG
2017-12-23,13,7,3,2,UG
2017-12-22,13,7,3,2,UG
2017-12-21,13,7,3,2,UG
2017-12-20,13,7,3,2,UG
2017-12-19,13,5,5,2,UG
2017-12-18,13,5,5,2,UG
2017-12-17,13,3,7,2,UG
2017-12-16,13,6,4,2,UG
2017-12-15,13,5,5,2,UG
2017-12-14,13,5,5,2,UG
2017-12-13,12,5,6,2,UG
2017-12-12,12,7,4,2,UG
2017-12-11,12,6,5,2,UG
2017-12-10,12,6,5,2,UG
2017-12-09,12,5,6,2,UG
2017-12-08,12,7,4,2,UG
2017-12-07,12,6,5,2,UG
2017-12-06,12,7,4,2,UG
2017-12-05,12,7,4,2,UG
2017-12-04,12,5,6,2,UG
2017-12-03,12,6,5,2,UG
2017-12-02,12,7,4,2,UG
2017-12-01,12,7,4,2,UG
2017-11-30,12,7,4,2,UG
2017-11-29,12,6,5,2,UG
2017-11-28,12,7,4,2,UG
2017-11-27,12,7,4,2,UG
2017-11-26,12,8,3,2,UG
2017-11-25,12,8,3,2,UG
2017-11-24,12,7,4,2,UG
2017-11-23,12,8,3,2,UG
2017-11-22,12,7,3,3,UG
2017-11-21,12,3,7,3,UG
2017-11-20,12,3,7,3,UG
2017-11-19,12,3,7,3,UG
2017-11-18,12,3,7,3,UG
2017-11-17,12,2,8,3,UG
2017-11-16,12,5,5,3,UG
2017-11-15,12,2,8,3,UG
2017-11-14,12,4,6,3,UG
2017-11-13,12,4,6,3,UG
2017-11-12,13,2,7,3,UG
2017-11-11,13,2,7,3,UG
2017-11-10,13,5,4,3,UG
2017-11-09,13,5,4,3,UG
2017-11-08,13,6,3,3,UG
2017-11-07,13,6,3,3,UG
2017-11-06,13,6,3,3,UG
2017-11-05,13,2,7,3,UG
2017-11-04,13,5,4,3,UG
2017-11-03,13,5,4,3,UG
2017-11-02,13,5,4,3,UG
2017-11-01,13,5,4,3,UG
2017-10-31,13,6,3,3,UG
2017-10-30,13,4,5,3,UG
2017-10-29,13,4,5,3,UG
2017-10-28,13,6,3,3,UG
2017-10-27,13,5,4,3,UG
2017-10-26,13,7,2,3,UG
2017-10-25,13,6,3,3,UG
2017-10-24,13,6,3,3,UG
2017-10-23,13,6,3,3,UG
2017-10-22,13,5,4,3,UG
2017-10-21,13,6,3,3,UG
2017-10-20,13,6,3,3,UG
2017-10-19,13,6,3,3,UG
2017-10-18,13,5,4,3,UG
2017-10-17,13,5,4,3,UG
2017-10-16,14,4,4,3,UG
2017-10-15,14,4,4,3,UG
2017-10-14,14,4,4,3,UG
2017-10-13,14,3,5,3,UG
2017-10-12,14,5,3,3,UG
2017-10-11,14,6,2,3,UG
2017-10-10,14,6,2,3,UG
2017-10-09,14,6,2,3,UG
2017-10-08,14,6,2,3,UG
2017-10-07,14,6,2,3,UG
2017-10-06,14,6,2,3,UG
2017-10-05,14,6,2,3,UG
2017-10-04,15,5,2,3,UG
2017-10-03,15,5,2,3,UG
2017-10-02,14,4,4,3,UG
2017-10-01,14,4,4,3,UG
2017-09-30,14,4,4,3,UG
2017-09-29,14,4,4,3,UG
2017-09-28,14,4,4,3,UG
2017-09-27,14,4,4,3,UG
2017-09-26,14,3,5,3,UG
2017-09-25,14,4,4,3,UG
2017-09-24,14,3,5,3,UG
2017-09-23,14,3,5,3,UG
2017-09-22,14,3,5,3,UG
2017-09-21,14,4,4,3,UG
2017-09-20,14,3,5,3,UG
2017-09-19,14,4,4,3,UG
2017-09-18,14,4,4,3,UG
2017-09-17,14,4,4,3,UG
2017-09-16,14,4,4,3,UG
2017-09-15,14,4,4,3,UG
2017-09-14,14,4,4,3,UG
2017-09-13,14,5,3,3,UG
2017-09-12,14,4,4,3,UG
2017-09-11,14,4,4,3,UG
2017-09-10,14,5,3,3,UG
2017-09-09,14,4,4,3,UG
2017-09-08,14,4,4,3,UG
2017-09-07,14,5,3,3,UG
2017-09-06,14,4,4,3,UG
2017-09-05,14,5,3,3,UG
2017-09-04,14,4,4,3,UG
2017-09-03,14,5,3,3,UG
2017-09-02,14,4,4,3,UG
2017-09-01,14,4,4,3,UG
2017-08-31,14,4,4,3,UG
2017-08-30,14,5,3,3,UG
2017-08-29,14,4,4,3,UG
2017-08-28,14,4,4,3,UG
2017-08-27,14,4,4,3,UG
2017-08-26,14,5,3,3,UG
2017-08-25,14,5,3,3,UG
2017-08-24,14,5,3,3,UG
2017-08-23,15,5,2,3,UG
2017-08-22,15,4,3,3,UG
2017-08-21,15,4,3,3,UG
2017-08-20,15,4,3,3,UG
2017-08-19,15,4,3,3,UG
2017-08-18,15,4,3,3,UG
2017-08-17,15,4,3,3,UG
2017-08-16,15,4,3,3,UG
2017-08-15,15,4,3,3,UG
2017-08-14,15,4,3,3,UG
2017-08-13,15,4,3,3,UG
2017-08-12,15,4,3,3,UG
2017-08-11,14,3,5,3,UG
2017-08-10,13,4,5,3,UG
2017-08-09,13,4,5,3,UG
2017-08-08,13,4,5,3,UG
2017-08-07,13,4,5,3,UG
2017-08-06,13,4,5,3,UG
2017-08-05,13,4,5,3,UG
2017-08-04,13,4,5,3,UG
2017-08-03,13,4,5,3,UG
2017-08-02,13,4,5,3,UG
2017-08-01,13,4,5,3,UG
2017-07-31,13,4,5,3,UG
2017-07-30,13,5,4,3,UG
2017-07-29,13,5,4,3,UG
2017-07-28,13,5,4,3,UG
2017-07-27,13,5,4,3,UG
2017-07-26,13,5,4,3,UG
2017-07-25,13,5,4,3,UG
2017-07-24,13,5,4,3,UG
2017-07-23,13,3,6,3,UG
2017-07-22,13,4,5,3,UG
2017-07-21,13,3,6,3,UG
2017-07-20,13,5,4,3,UG
2017-07-19,12,5,5,3,UG
2017-07-18,12,5,5,3,UG
2017-07-17,12,5,5,3,UG
2017-07-16,12,4,6,3,UG
2017-07-15,12,4,6,3,UG
2017-07-14,12,4,6,3,UG
2017-07-13,12,4,6,3,UG
2017-07-12,12,4,6,3,UG
2017-07-11,12,5,5,3,UG
2017-07-10,12,4,6,3,UG
2017-07-09,12,5,5,3,UG
2017-07-08,12,5,5,3,UG
2017-07-07,12,5,5,3,UG
2017-07-06,12,5,5,3,UG
2017-07-05,12,5,5,3,UG
2017-07-04,12,5,5,3,UG
2017-07-03,12,6,4,3,UG
2017-07-02,12,6,4,3,UG
2017-07-01,12,6,4,3,UG
2017-06-30,12,6,4,3,UG
2017-06-29,12,4,6,3,UG
2017-06-28,12,5,5,3,UG
2017-06-27,12,5,5,3,UG
2017-06-26,12,7,3,3,UG
2017-06-25,12,6,4,3,UG
2017-06-24,12,6,4,3,UG
2017-06-23,12,5,5,3,UG
2017-06-22,12,6,4,3,UG
2017-06-21,12,6,4,3,UG
2017-06-20,12,6,4,3,UG
2017-06-19,12,7,3,3,UG
2017-06-18,12,7,3,3,UG
2017-06-17,12,7,3,3,UG
2017-06-16,12,7,3,3,UG
2017-06-15,12,7,3,3,UG
2017-06-14,12,6,4,3,UG
2017-06-13,12,5,5,3,UG
2017-06-12,12,5,5,3,UG
2017-06-11,12,6,4,3,UG
2017-06-10,12,6,4,3,UG
2017-06-09,12,6,4,3,UG
2017-06-08,12,6,4,3,UG
2017-06-07,12,6,4,3,UG
2017-06-06,12,5,4,3,UG
2017-06-05,12,6,3,3,UG
2017-06-04,12,6,3,3,UG
2017-06-03,12,6,3,3,UG
2017-06-02,12,6,3,3,UG
2017-06-01,12,5,4,3,UG
2017-05-31,12,5,4,3,UG
2017-05-30,12,6,3,3,UG
2017-05-29,11,6,4,3,UG
2017-05-28,11,5,5,3,UG
2017-05-27,11,5,5,3,UG
2017-05-26,11,6,4,3,UG
2017-05-25,11,6,4,3,UG
2017-05-24,11,5,5,3,UG
2017-05-23,11,5,5,3,UG
2017-05-22,11,4,6,3,UG
2017-05-21,11,4,6,3,UG
2017-05-20,11,4,6,3,UG
2017-05-19,11,4,6,3,UG
2017-05-18,11,4,6,3,UG
2017-05-17,11,4,6,3,UG
2017-05-16,11,4,6,3,UG
2017-05-15,11,4,6,3,UG
2017-05-14,11,5,5,3,UG
2017-05-13,11,4,6,3,UG
2017-05-12,11,5,5,3,UG
2017-05-11,11,6,4,3,UG
2017-05-10,11,6,4,3,UG
2017-05-09,11,6,4,3,UG
2017-05-08,11,6,4,3,UG
2017-05-07,11,6,4,3,UG
2017-05-06,11,6,4,3,UG
2017-05-05,11,6,4,3,UG
2017-05-04,11,6,4,3,UG
2017-05-03,11,4,6,3,UG
2017-05-02,11,6,4,3,UG
2017-05-01,11,6,4,3,UG
2017-04-30,11,6,4,3,UG
2017-04-29,11,6,4,3,UG
2017-04-28,11,6,4,3,UG
2017-04-27,11,7,3,3,UG
2017-04-26,11,7,3,3,UG
2017-04-25,11,7,3,3,UG
